city id,city,country,lat,lon,temp_sunrise,hum_sunrise,cloudiness_sunrise,windiness_sunrise
933117,Sebina,BW,-20.8667,27.25,68.0,94,0,5.75
545467,Konevo,RU,62.1215,39.3192,-21.19,87,42,4.61
1514801,Birata,TM,40.482,62.1586,32.9,84,0,7.76
1504382,Kargasok,RU,59.0556,80.8572,-18.33,87,100,9.84
3878743,Neltume,CL,-39.8441,-71.9392,41.97,75,0,0.13
1494335,Posol,RU,60.0594,62.995,-23.71,87,97,5.37
6179858,Whati,CA,63.1443,-117.2757,-31.0,75,44,3.44
1252668,Ziro,IN,27.6333,93.8333,38.93,93,0,2.62
2410764,Sao Tome Island,ST,0.2,6.65,75.2,88,75,4.61
2513947,Melilla,ES,35.2937,-2.9383,56.98,82,75,8.05
3874958,Puerto Natales,CL,-51.7236,-72.4875,43.74,91,24,2.3
1678228,Keelung,TW,25.1283,121.7419,54.68,94,20,2.3
3460558,Itiquira,BR,-17.0833,-54.9333,75.2,84,21,5.12
1220401,Tagob,TJ,38.8383,68.8985,44.6,100,90,4.47
6062670,Macdiarmid,CA,49.4334,-88.1333,6.8,85,95,8.05
462022,Zubovo,RU,60.318,36.9728,-2.94,92,100,6.93
3996063,Mexico,MX,23.0,-102.0,40.66,67,0,2.04
4352577,Crisfield,US,37.9835,-75.8538,25.29,68,1,8.05
1489126,Tsementnozavodskiy,RU,67.6167,64.1,-32.15,82,98,5.1
2255404,Pool Department,CG,-3.5,15.0,68.41,99,100,1.54
5881544,Ofu,AS,-14.1753,-169.6775,79.68,85,99,18.57
5939424,Dina,CA,52.9335,-110.0849,24.8,63,90,11.5
4163379,Marathon,US,24.7138,-81.0903,69.69,73,20,20.71
2021026,Khaty,RU,63.6256,116.6703,-26.1,85,97,3.51
2073890,Coolgardie,AU,-30.95,121.1667,64.4,59,0,9.22
7839427,Karoonda East Murray,AU,-34.9285,140.0248,59.14,74,1,10.87
3893656,Copiapo,CL,-27.3667,-70.3333,60.8,82,90,4.61
4291056,Elkfork,US,37.9648,-83.1329,18.28,79,1,5.75
1545752,Port Mathurin,MU,-19.6833,63.4167,79.21,80,1,19.51
1280943,Jinta,CN,39.9833,98.8667,33.82,72,42,11.68
6070684,McLeod Lake,CA,54.9832,-123.0364,32.0,93,90,17.27
2181997,Takaka,NZ,-40.85,172.8,55.0,91,0,3.27
779683,Hammerfest,NO,70.6634,23.6821,14.0,57,88,13.8
2355404,Solenzo,BF,12.1833,-4.0833,72.19,16,92,6.82
909887,Luangwa,ZM,-15.6167,30.4167,72.27,87,100,0.98
3862771,Departamento de Capayán,AR,-28.8333,-66.0,68.0,90,0,3.85
3395497,Maracaçumé,BR,-2.0428,-45.9592,72.84,98,100,2.44
2157076,Moonbi,AU,-31.0167,151.0667,58.51,94,1,1.9
3665314,Anori,BR,-8.3333,-67.3333,72.66,97,100,1.1
6940753,Ghayl Ba Wazir,YE,14.8778,49.0245,54.68,93,99,1.99
875996,Moxico Province,AO,-12.8487,20.9327,65.59,91,100,7.43
7839600,Leonora,AU,-28.3942,121.2596,72.82,39,0,13.8
1490686,Sukhoy Log,RU,56.9094,62.0296,-11.09,90,68,5.77
2455456,Kinmparana,ML,12.8402,-4.9199,70.3,18,6,8.59
5992554,Kinistino,CA,52.95,-105.0343,13.91,79,82,12.66
5829425,Kemmerer,US,41.7925,-110.5377,16.77,86,1,13.8
3728474,Cap-Haitien,HT,19.7578,-72.2042,72.27,78,0,6.89
130801,Ilam Province,IR,33.1667,47.0,35.98,83,48,0.38
2764957,Solden,AT,46.9667,11.0,34.16,80,0,3.44
2057031,Mokdale,ID,-10.7333,123.0333,79.29,85,85,8.55
3150002,Kjøpsvik,NO,68.097,16.3742,22.75,63,90,20.71
7839709,Central Darling,AU,-31.7715,143.6257,80.82,34,7,6.89
300808,Silifke,TR,36.3778,33.9344,43.32,60,100,7.31
3173935,Marina di Carrara,IT,44.0384,10.0414,42.33,100,0,3.44
2508807,Adrar,DZ,25.75,-1.0,68.31,21,0,11.68
608359,Shalqar,KZ,47.8333,59.6,4.98,94,89,7.07
319345,Çatak,TR,38.0085,43.065,21.2,86,75,3.44
3369174,Calvinia,ZA,-31.4707,19.776,44.56,94,3,3.8
542965,Krasnokholmskiy,RU,55.9873,55.0466,-10.01,90,99,4.74
7603255,Barh el Gazel Region,TD,14.6667,16.9167,57.33,33,0,12.82
598392,Karmelava,LT,54.9667,24.0667,33.8,93,90,6.91
5864145,Homer,US,59.6425,-151.5483,19.51,68,75,6.91
1512205,Abaza,RU,52.655,90.0928,-1.34,84,0,2.82
5466318,Eddy,US,32.8757,-104.7511,38.1,60,1,9.22
2026023,Bukachacha,RU,52.9833,116.9167,-8.19,88,100,2.64
53707,Mudug,SO,7.0,48.0,65.28,90,77,9.93
2123371,Mayskiy,RU,48.9975,140.2053,9.59,87,90,11.21
2180815,Tuatapere,NZ,-46.1333,167.6833,48.0,94,0,1.99
3520989,Puerto Madero,MX,14.7208,-92.4215,69.8,94,1,3.44
2220082,Al Fuqaha',LY,27.8337,16.3849,51.03,45,70,5.55
2434985,Bokoro,TD,12.3807,17.0568,60.67,28,4,9.98
6093114,Old Crow,CA,67.5712,-139.8342,-47.2,66,40,0.16
2031799,East Aimak,MN,48.0,115.0,14.14,95,100,12.86
1262574,Mūl,IN,20.0667,79.6667,64.58,51,100,4.54
2056029,Entuziastov,RU,70.8644,134.6397,-35.91,82,0,2.01
1040652,Maputo,MZ,-25.9653,32.5892,77.0,88,20,5.75
168887,Judaydat Khābūr,SY,35.8167,39.4667,37.67,70,0,6.38
7839408,Roper Gulf,AU,-15.3056,134.9736,76.28,92,100,9.24
6140815,Sandy Lake,CA,56.9835,-107.2846,16.45,97,100,7.05
159242,Ikwiriri,TZ,-7.9562,38.9716,72.91,98,78,2.82
4031110,Fale old settlement,TK,-9.3852,-171.2468,82.08,73,100,17.78
122289,Neyrīz,IR,29.1988,54.3278,46.4,81,90,2.04
159067,Iringa,TZ,-9.0,35.0,59.4,98,100,3.24
2066901,Marree,AU,-29.65,138.0667,84.83,39,59,19.22
3572005,Long Island,BS,23.2167,-75.1117,76.5,76,0,18.97
1325443,Hakha,MM,22.65,93.6167,52.3,52,100,1.79
5835069,Pine Bluffs,US,41.1819,-104.0691,21.52,86,1,14.97
5849164,Kekaha,US,21.9683,-159.7132,70.39,83,1,4.61
6139393,Salluit,CA,62.2006,-75.6323,-0.62,90,99,19.8
495922,Shal'skiy,RU,61.797,36.0168,-2.36,90,100,10.11
2015306,Tiksi,RU,71.6872,128.8694,-28.89,86,34,1.74
343143,Āwarē,ET,8.2561,44.1567,59.2,83,33,13.98
5079617,Springview,US,42.8244,-99.749,27.55,93,90,14.97
3380993,Maripa-Village,GF,3.6333,-54.05,69.91,96,96,1.54
7645723,Satawal,FM,7.382,147.0322,82.29,77,86,19.89
5992650,Kinosis,CA,56.3335,-110.9685,32.94,64,90,9.22
586971,Bilgeh,AZ,40.5681,50.0378,37.4,87,90,16.11
6171824,Umiujaq,CA,56.5554,-76.5522,1.49,94,99,14.52
288789,Barkā’,OM,23.7074,57.8891,66.2,82,20,3.44
4015471,Carácuaro,MX,19.0106,-101.1264,63.05,40,0,2.86
3373168,Vila do Corvo,PT,39.6667,-31.1333,55.4,94,75,16.11
553609,Kamenka,RU,65.8876,44.1126,-30.14,84,13,5.08
656711,Ilomantsi,FI,62.8333,31.0,8.01,85,100,5.99
146961,Yardımlı,AZ,38.9206,48.2372,35.6,100,90,10.36
2122262,Palana,RU,59.1167,159.9667,2.35,94,100,9.55
