city id,city,country,lat,lon,temp_solar_noon,hum_solar_noon,cloudiness_solar_noon,windiness_solar_noon
343143,Āwarē,ET,8.2561,44.1567,84.9,21,69,15.97
5079617,Springview,US,42.8244,-99.749,37.76,52,1,21.85
3380993,Maripa-Village,GF,3.6333,-54.05,89.08,49,86,4.09
7645723,Satawal,FM,7.382,147.0322,82.96,76,49,20.89
5992650,Kinosis,CA,56.3335,-110.9685,37.4,87,90,13.8
586971,Bilgeh,AZ,40.5681,50.0378,42.8,70,75,13.8
6171824,Umiujaq,CA,56.5554,-76.5522,15.8,73,20,20.71
288789,Barkā’,OM,23.7074,57.8891,78.8,69,0,11.5
4015471,Carácuaro,MX,19.0106,-101.1264,94.96,14,0,5.35
3373168,Vila do Corvo,PT,39.6667,-31.1333,64.4,82,40,21.85
553609,Kamenka,RU,65.8876,44.1126,-24.68,83,0,4.76
656711,Ilomantsi,FI,62.8333,31.0,10.99,83,98,8.01
146961,Yardımlı,AZ,38.9206,48.2372,28.4,86,90,4.61
2122262,Palana,RU,59.1167,159.9667,6.44,97,100,12.68
2483761,Reggane,DZ,26.7158,0.1714,88.65,11,0,20.54
2143437,Windellama,AU,-35.022,149.8728,82.63,54,40,8.05
3691324,Tocache,PE,-8.1842,-76.5125,86.11,58,80,0.65
1802431,Longsheng,CN,25.7936,110.0092,68.0,60,90,5.19
3699427,Barranca,PE,-4.8333,-76.7,90.46,51,64,4.7
2417834,Mamou,GN,10.15,-11.95,95.86,28,12,5.08
96205,Halabja,IQ,35.1778,45.9861,48.07,53,72,4.85
2120047,Ust'-Omchug,RU,61.15,149.6333,-8.27,80,100,7.45
3371199,Erongo,NA,-22.0833,15.3333,78.48,31,52,12.1
1279094,Akot,IN,21.0964,77.0586,87.49,18,94,7.25
2478217,Tamanrasset Province,DZ,23.75,4.6667,76.53,16,0,3.11
101760,Sulţānah,SA,24.4926,39.5857,68.0,26,0,0.74
219057,Beni,CD,0.5,29.4667,87.26,31,68,3.89
2446796,Bilma,NE,18.6853,12.9164,77.13,16,34,7.56
3386495,Teresinha,BR,0.9667,-52.0333,80.56,87,99,2.89
1668352,Tainan,TW,23.0,120.1888,76.1,44,40,8.05
5955887,Fort Liard,CA,60.2334,-123.4698,-4.67,88,100,6.53
3853786,Ingeniero Jacobacci,AR,-41.3427,-69.5448,69.3,24,23,29.24
5432024,Mount Pearl,US,38.9625,-102.7894,37.71,38,1,21.85
3601402,Savannah Bight,HN,16.45,-85.85,75.99,88,57,4.0
3394892,Miguel Alves,BR,-4.1656,-42.8953,89.96,54,30,4.7
1802750,Lizhai,CN,29.0084,117.9189,73.02,37,0,5.23
5731397,Hines,US,43.564,-119.081,35.29,69,90,3.44
610743,Aqqystau,KZ,47.2333,51.0,21.2,79,0,6.71
1714769,Dinalongan,PH,16.1404,121.9573,80.26,57,91,8.32
3336899,Aragon,ES,41.0,-1.0,52.7,94,90,14.97
3349234,Kwanza Sul Province,AO,-10.827,15.032,83.34,41,87,4.38
6087172,Nestor Falls,CA,49.1167,-93.9337,29.28,68,97,6.91
7839397,Torres,AU,-10.7038,142.1796,80.6,74,100,10.36
3849980,La Maruja,AR,-35.6736,-64.94,95.22,19,0,13.8
1000543,Graaff-Reinet,ZA,-32.2522,24.5308,75.99,49,75,3.0
4017700,Baja California,MX,30.0,-115.0,63.72,25,0,34.16
608879,Mangistauskaya Oblast’,KZ,44.0,54.0,30.47,91,84,13.29
1035025,Nacala,MZ,-14.5428,40.6728,84.2,74,75,6.91
710007,Dmytrivka,UA,47.9361,38.9366,33.98,86,100,13.53
2236053,Abong Mbang,CM,3.9833,13.1833,96.44,20,37,2.98
2146661,Tibooburra,AU,-29.4333,142.0167,99.39,15,28,3.74
8030545,Crooked Island and Long Cay District,BS,22.7336,-74.2153,77.11,71,0,17.78
143052,Ardestān,IR,33.3761,52.3694,53.28,37,0,5.03
2123979,Kuril'sk,RU,45.2333,147.8833,22.89,94,98,28.1
2742994,Alvares,PT,40.0171,-8.0993,54.07,75,100,8.14
2593112,Extremadura,ES,39.0,-6.0,46.99,86,100,8.01
4013688,Cloete,MX,27.9167,-101.1667,67.98,37,0,7.74
113659,Tabas,IR,33.5959,56.9244,66.2,14,0,4.61
2667876,Torsby,SE,60.1353,13.0082,37.4,100,90,11.5
1895695,Kushima,JP,31.4583,131.2333,68.38,40,20,19.57
4634931,Knox,US,36.0168,-83.9332,49.28,40,1,4.43
2314300,Kinshasa City,CD,-4.5,15.5,84.2,70,75,3.65
2159441,Lower Tully,AU,-18.0,146.0167,85.8,67,100,2.51
2565056,Punta Umbria,ES,37.1821,-6.9661,55.45,67,99,3.0
2185172,Owaka,NZ,-46.45,169.6667,68.0,70,0,5.01
1529001,Yuli,CN,41.3306,86.2578,50.13,43,84,10.2
5040822,Park Rapids,US,46.9222,-95.0586,30.25,80,90,3.44
1500962,Kyzyl-Khaya,RU,50.0499,89.8782,14.16,71,18,2.77
2125742,Enken,RU,57.7667,140.2,7.09,83,100,3.04
2255329,Sangha Department,CG,1.3333,15.5,97.9,26,86,2.89
1511646,Andra,RU,62.5147,65.8878,-20.54,85,100,7.47
331038,Mendī,ET,9.8,35.1,85.78,23,94,6.44
2120245,Ugol'nyye Kopi,RU,64.7333,177.7,-31.0,75,75,8.95
2457163,Gao,ML,16.2717,-0.0447,88.93,10,15,13.96
2449067,Timbuktu,ML,16.7735,-3.0074,89.92,10,22,14.16
1850822,Taketomi,JP,24.3307,124.0851,71.6,49,40,8.05
5878818,Adak,US,51.88,-176.6581,33.8,93,90,16.11
4054566,Centreville,US,32.9446,-87.1386,58.6,26,1,11.5
1655842,Laos,LA,18.0,105.0,86.0,35,32,2.33
3148569,Laerdal,NO,61.098,7.4816,47.34,70,87,3.98
2663077,Vikarbyn,SE,60.9167,15.0167,38.88,93,100,5.75
1153427,Fang,TH,19.9169,99.2145,80.6,65,20,3.44
1796339,Shancheng,CN,36.9568,107.0266,55.08,33,2,17.78
5872126,Prudhoe Bay,US,70.2553,-148.3372,-11.92,84,90,25.32
577922,Belomorsk,RU,64.5232,34.7668,-12.15,89,100,8.48
1540356,Raduzhny,RU,62.0961,77.475,-10.23,89,100,8.77
2120059,Ust'-Kamchatsk,RU,56.2367,162.5189,19.72,97,99,13.56
886843,Mashonaland Central Province,ZW,-17.0,31.0,78.44,66,100,6.73
3399445,Forquilha,BR,-3.7983,-40.2606,87.96,57,82,4.88
8020335,Sindangsari,ID,-7.7983,108.2354,86.74,59,61,8.14
225282,Ali Sabieh Region,DJ,11.25,43.0,84.2,70,75,10.36
2126785,Belaya Gora,RU,68.5333,146.4167,-29.56,83,30,2.21
3412888,Stykkisholmur,IS,65.0757,-22.7297,36.18,85,100,9.51
1856586,Mori,JP,34.8333,137.9333,65.37,39,0,16.11
1786676,Yima,CN,34.7381,111.8839,71.01,19,0,17.2
876337,Cuando Cobango Province,AO,-15.9476,19.3832,65.34,86,99,10.18
2416085,Sangarédi,GN,11.1,-13.7667,105.13,16,1,1.7
3021716,Darney,FR,48.0866,6.0492,59.63,41,0,19.57
1280679,Luring,CN,32.2667,84.2,40.73,34,0,29.68
1066702,Besalampy,MG,-16.75,44.4833,80.13,80,100,2.64
355449,Esna,EG,25.2934,32.554,64.4,42,0,4.61
6912297,Sikoroni,ML,13.0211,-9.277,100.26,8,4,7.56
1516589,Dzhezkazgan,KZ,47.7833,67.7667,17.76,93,100,10.45
3345497,Uacu Cungo,AO,-11.3634,15.1208,85.57,39,92,2.75
5518239,Canyon,US,34.9803,-101.9188,49.05,35,1,13.8
2025256,Chumikan,RU,54.7183,135.315,6.78,86,0,15.03
3623602,Guácimo,CR,8.9484,-83.1096,88.09,36,28,2.93
324698,Akhisar,TR,38.9185,27.8401,51.01,46,30,7.07
893172,Chivhu,ZW,-19.0211,30.8922,80.98,49,100,4.05
2182010,Tairua,NZ,-37.0167,175.85,74.1,56,0,5.97
400745,North Eastern Province,KE,1.0,40.25,93.27,36,100,8.37
5989520,Kashechewan,CA,52.3,-81.6166,23.25,96,75,19.17
4691572,Flour Bluff,US,27.6739,-97.2789,70.05,46,40,17.27
524299,Murmashi,RU,68.8154,32.8115,-11.2,77,0,6.71
5490223,Santa Clara,US,32.7795,-108.1503,48.2,20,1,9.22
2091993,Madang Province,PG,-5.0,145.5,80.71,82,33,1.32
1502073,Krasnosel'kup,RU,65.7,82.4667,-26.43,83,77,4.65
3403687,Camocim,BR,-2.9022,-40.8411,85.55,68,47,9.86
3159107,Dombås,NO,62.0696,9.1235,38.21,85,99,8.61
1500816,Lebed',RU,62.0944,89.1864,-19.03,83,60,3.89
87205,Darnah,LY,32.767,22.6367,58.28,62,81,13.67
1811722,Enle,CN,23.9605,101.0826,66.34,58,95,4.16
6095788,Oxford House,CA,54.9485,-95.266,27.48,97,100,10.63
3662489,Santa Isabel Rio Negro,BR,-0.4139,-65.0192,87.08,66,93,3.24
6063363,Mackies,CA,48.2334,-90.0669,26.33,74,75,3.44
1219651,Lebap,TM,39.0,63.0,48.2,53,0,11.5
1283245,Karnālī Zone,NP,29.5,82.4167,33.75,63,0,7.74
1581047,Ha Tinh,VN,18.3333,105.9,75.45,56,76,6.22
2562816,Kerċem,MT,36.0419,14.2267,62.15,67,40,13.8
6100761,Pelly Crossing,CA,62.8303,-136.5813,-0.38,87,100,1.16
3625515,Valle de La Pascua,VE,9.2155,-66.0073,93.13,32,90,7.47
933491,Mabuli,BW,-25.7833,24.6,92.23,24,15,11.27
499539,Sadovoy,RU,45.0247,38.0156,36.88,60,0,8.95
4036024,Nasaqalau,FJ,-18.1833,-178.8,79.93,81,85,23.58
609537,Qaraton,KZ,46.4353,53.4864,25.34,89,64,14.41
2415702,Siguiri,GN,11.6667,-9.5,97.9,9,0,6.29
3738301,El Tarra,CO,8.5756,-73.0949,89.69,42,28,3.2
1493423,Russkaya Polyana,RU,53.7794,73.8806,-0.2,90,49,16.08
3672512,Peque,CO,7.0212,-75.9093,77.54,62,80,1.3
3461525,Ibotirama,BR,-12.1853,-43.2206,89.62,47,97,4.34
3452490,Poxoréo,BR,-15.8372,-54.3892,83.19,78,64,6.29
124193,Meybod,IR,32.2501,54.0166,55.4,21,20,4.61
3453025,Ponto Novo,BR,-10.8628,-40.1336,87.75,41,48,8.68
3388847,São Félix do Xingu,BR,-6.6447,-51.995,80.58,85,100,2.19
3170853,Pie' del Sasso,IT,42.9943,12.9989,55.87,67,0,2.3
361323,Faiyum Governorate,EG,29.3,30.5,64.56,33,0,12.17
3456642,Mozarlândia,BR,-14.7447,-50.5706,78.75,85,98,9.06
839750,Dederkoy,RU,44.055,39.1306,43.79,68,54,15.01
3337386,Vastra Gotaland County,SE,58.0,13.0,46.87,93,100,10.36
3397843,Rio Ivaí,BR,-1.3667,-52.1667,84.13,72,90,3.42
2651589,Daliburgh,GB,57.1667,-7.4,47.35,76,40,34.52
2597449,Kidal,ML,19.9167,1.0833,86.45,11,0,14.16
3671346,Puerto Yuca,CO,2.9383,-73.2083,93.99,33,80,8.72
3199525,Gromiljak,BA,43.9667,18.0531,53.31,58,0,2.3
5062292,Valley City,US,46.9233,-98.0032,40.21,60,1,8.05
336350,Goba,ET,7.0167,39.9833,64.62,49,88,6.13
7306515,Airok,MH,7.2772,168.8203,81.77,74,10,22.26
2079192,Green Head,AU,-30.0717,114.9672,82.27,45,0,16.06
5043181,Richards,US,46.8361,-95.9123,31.28,75,1,10.36
212360,Kongolo,CD,-5.3833,27.0,79.47,74,100,4.83
1835515,T’aebaek,KR,37.1759,128.9889,55.38,44,55,14.5
3686431,Departamento del Chocó,CO,6.0,-77.0,85.3,62,91,3.98
1268469,Kālānwāli,IN,29.85,74.95,85.35,13,12,7.52
494884,Shenkursk,RU,62.1091,42.896,-16.26,86,30,3.91
76699,Burum,YE,14.3636,48.9797,78.28,49,0,12.17
2650589,Dymchurch,GB,51.0254,0.9939,54.91,71,65,17.27
2162976,Hughenden,AU,-20.85,144.2,91.4,33,0,5.75
3731287,Taquari,BR,-9.8736,-67.9103,80.6,83,75,1.14
7306524,Lib,MH,8.3122,167.3766,86.0,70,40,20.71
2306774,San Antonio de Pale,GQ,-1.4014,5.6325,81.39,74,100,11.01
2031601,Dzogsool,MN,46.8,107.15,16.48,87,65,13.67
2091495,Manus Province,PG,-2.0,147.0,83.26,76,17,6.51
5869635,Napaimute (historical),US,59.4333,-154.8667,9.64,67,90,4.61
8030552,North Andros District,BS,24.7669,-78.0961,71.58,71,80,26.44
7536143,Saga,CN,29.3237,85.226,38.86,37,0,6.42
1337284,Lhuntse District,BT,27.75,91.1833,53.37,36,0,4.92
3648698,Bachaquero,VE,9.9694,-71.1494,86.29,54,42,7.67
6930874,Shikotan,RU,43.7999,146.7214,27.12,89,31,23.87
1796480,Shaanxi,CN,36.0,109.0,63.82,22,0,8.61
2475612,Tolga,DZ,34.7222,5.3785,69.8,16,0,16.11
5877208,Unalaska,US,53.8736,-166.5367,32.0,86,90,16.11
1278103,Awantipur,IN,33.9167,75.0167,52.05,48,100,2.62
7535696,Spitsbergen,SJ,78.0529,17.71,24.8,68,40,12.66
3904793,Santa Rosa,BO,-14.1667,-66.8833,87.8,70,40,4.61
1914024,Longlou,CN,19.6563,110.9646,78.8,53,40,4.47
2097418,Finschhafen,PG,-6.6024,147.8681,84.54,71,85,1.95
1081530,Ambodifotatra,MG,-16.9833,49.85,83.28,75,60,10.31
5116680,Essex,US,44.1001,-73.8163,24.49,49,40,5.75
3648789,Municipio Autonomo Atures,VE,5.6925,-67.3462,97.03,35,19,2.39
2167799,Eden,AU,-37.0667,149.9,78.8,73,7,12.66
2312249,Mushie,CD,-3.0167,16.9,94.37,46,100,1.61
6971554,Zhengkeng,CN,27.9922,119.7976,67.41,39,0,1.07
2539875,Oulad Al Haj,MA,31.9303,-4.4027,64.4,25,40,23.02
1512348,Yangirabot,UZ,40.0254,65.961,46.4,71,75,6.91
1672228,Magong,TW,23.5654,119.5863,65.39,49,9,1.7
2317277,Bas-Congo Province,CD,-5.5,14.5,85.73,64,100,3.15
5637146,Anaconda,US,46.1285,-112.9423,32.97,51,90,6.91
7267904,Saint Thomas Island,VI,18.3271,-64.9694,80.96,54,40,11.5
2700801,Kiruna Kommun,SE,68.1667,19.5,3.43,85,90,5.75
4017728,Bahía de Kino,MX,28.8333,-111.9333,77.18,12,41,8.99
2098948,Bueri,PG,-2.6597,152.0103,84.58,73,42,9.86
4034948,Utuloa,WS,-13.5081,-172.635,80.19,80,100,9.6
2170658,Cooktown,AU,-15.4667,145.25,85.68,73,100,7.09
6087210,Netla,CA,60.9502,-123.2698,-5.82,77,100,2.3
3446579,Terra Roxa,BR,-23.8557,-50.0314,75.99,51,0,5.01
64538,Bay,SO,3.0,43.5,91.11,25,8,15.64
6185024,Wyoming,CA,42.9501,-82.1165,26.51,63,1,14.97
4032420,Neiafu,TO,-18.65,-173.9833,84.2,65,75,9.22
562245,Gadzhiyevo,RU,69.2551,33.3362,-11.2,77,0,6.71
1276509,Bellary,IN,15.15,76.9333,83.3,39,61,13.31
2704114,Husum,SE,63.3333,19.1667,14.0,100,75,9.22
2018436,Onokhoy,RU,51.932,108.0747,6.8,47,20,11.18
2157641,Millmerran,AU,-27.8667,151.2667,87.8,40,0,17.27
71005,Sayhut,YE,15.2106,51.2456,80.15,43,32,14.81
1214204,Pematangsiantar,ID,2.9595,99.0687,85.8,54,81,4.47
2173910,Broken Hill Municipality,AU,-31.95,141.4333,91.4,29,36,6.91
2298528,Kwesimintsim,GH,4.9145,-1.7876,88.97,58,33,5.61
486645,Sukhobezvodnoye,RU,57.0491,44.8891,0.19,91,100,1.99
606350,Byske,SE,64.9526,21.2058,11.68,92,90,6.91
3414079,Olafsvik,IS,64.8945,-23.7142,38.41,80,100,12.55
1304138,Ninglum,MM,25.2167,97.2333,92.82,25,2,0.67
3315550,Emlagh,IE,53.5542,-10.1344,48.78,76,0,28.01
2078024,Adelaide River,AU,-13.2379,131.1056,87.6,71,100,5.39
5866726,Kotzebue,US,66.8983,-162.5967,-11.83,70,1,4.61
5863850,Healy,US,63.8569,-148.9661,-9.4,64,1,1.21
